1.1406562568678418,-0.31300710007039884
1.144864749466601,-0.31066195841266503
1.522278246993183,-0.22935766111614306
1.1524961134593597,-0.3126992880310089
1.1520524208873364,-0.31140992071382023
1.1539751622382624,-0.3076541603166233
1.153987195903091,-0.3112761926087593
1.1559282716139154,-0.31009195946241
1.1531754996707624,-0.30880806799898136
1.143898396478568,-0.31040562301147373
1.141621616169256,-0.3120346615718105
1.1586228699195946,-0.3096968690168151
1.141677649398589,-0.3123108400052447
1.1537911303079067,-0.3079446701433479
1.1530205608918307,-0.31475796327635813
1.144194609131584,-0.3127008807980588
1.5169952446273485,-0.22842545537945802
1.1530045139275333,-0.30904954543863467
1.1590479303522483,-0.3087987875906009
1.1528336448537704,-0.31034356644364425
1.155376385216018,-0.31092180305747436
1.1436336054005518,-0.310300437563005
1.5257164010201518,-0.2274822105794782
1.1538107002120737,-0.30927390414567074
1.1367067996599323,-0.3114821075094847
1.1565106229917852,-0.30743952216812404
1.1586415660566447,-0.30991102155593053
1.1522835847029365,-0.30983394047725443
1.142850415827477,-0.31006149559794044
1.1518401277644392,-0.31074421682238507
1.152627040715654,-0.3079197612798178
1.522992801251774,-0.23005012089138951
1.1557491865383889,-0.38751006570739965
1.147187847870852,-0.45427741916903813
1.1504686001785587,-0.5141611394621531
1.1591792635376152,-0.5733861303161878
1.1728700154864078,-0.6488161304763992
1.1571591195674547,-0.7185293027434773
1.1625527823636228,-0.7846188284041027
1.174061909485081,-0.853962682046253
1.182709224328077,-0.9880549699433567
1.2242144280679128,-1.0805358471118562
1.1757772334118908,-1.1722931085249941
1.169593995268241,-1.2402088564585483
1.1821497751435373,-1.3282660022501342
1.206192836919472,-1.4306277091477146
1.2301809979290441,-1.4230246253986978
1.172832593800735,-1.4368986538161066
1.2089571190536395,-1.4679081192213794
-0.8651545200399658,-1.2528411256287841
1.1514501559326118,-1.5042497160890689
1.7256728172044427,-1.0101907388361266
1.104922898694403,-1.5095783746038307
1.073000103689132,-1.5295894880902579
1.4668090508041107,-1.183875147849804
1.0869125781807958,-1.5226701810244174
0.9994486273827835,-1.5271020476294224
0.9154927177762522,-1.5126998096333986
-1.3001978191638086,-0.7331555320525903
1.633041046011656,-1.004382701660839
1.926753556120195,-0.7594069425283341
0.6251419310694568,-1.475085394441756
0.5355955077769576,-1.4565390098328974
0.5036768498125005,-1.4491738613353224
0.44928086329914096,-1.464200911747769
0.33331135610541834,-1.4413188674576884
0.364549906520988,-1.446203378886923
0.34867134626063423,-1.4340091990099473
0.35012180531606757,-1.4334456952197567
0.30687814652221007,-1.4090233629981634
0.15856783117080805,-1.2600423682529656
0.33094500150764405,-1.3115118938581891
0.2966555949979493,-1.3191578956813004
0.2703043408177867,-1.3102874962740376
0.2947937077286237,-1.3206611571977593
0.2924283401911955,-1.2828352117420851
0.27620393196731124,-1.2129766936351514
0.28913432760007257,-1.148601663585465
0.2939151779788021,-1.1100316223154065
0.30227445820392934,-1.041222322975904
0.32383956295502825,-0.9683729552117241
0.332110965728473,-0.8761348556413727
0.3483077803597935,-0.8199408124916807
0.38738203415594463,-0.5267236691261783
0.39339921241363063,-0.4899660960012247
0.39686445391966507,-0.43021264819822475
0.40734286113287715,-0.3787904477743216
0.408528180188854,-0.37407329993922533
0.4105472291421809,-0.37426550857178154
0.4094378618734128,-0.37412459235438317
0.41206807055924355,-0.3676615869225118
0.43318811303390614,-0.33077986657280933
0.4497104345076654,-0.3053378377911592
0.4594437340030321,-0.3184839977592865
0.5005535275746544,-0.30878964462218983
0.501854338359749,-0.3087797269141801
0.5131240158685204,-0.3099377117774727
0.5064182346804047,-0.30818305064608664
0.528013385321567,-0.307685277119077
0.6109757246452294,-0.3035843422730501
0.6885570814117105,-0.3076321922362355
0.8003377787974063,-0.30774370327902856
0.8730383342922029,-0.2872715821204196
0.9541240844759609,-0.29182345066666054
0.9591435410101015,-0.2868950478884643
0.9568403503306001,-0.27995371633048927
0.9553111438856198,-0.29341347352451924
